,coin,depositAllEnable,withdrawAllEnable,name,free,locked,freeze,withdrawing,ipoing,ipoable,storage,isLegalMoney,trading,networkList
467,XEC,True,True,eCash,0,0,0,0,0,0,0,False,True,"[{'network': 'BSC', 'coin': 'XEC', 'withdrawIntegerMultiple': '0.01', 'isDefault': False, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': '', 'name': 'BNB Smart Chain (BEP20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '2081', 'withdrawMin': '4162', 'withdrawMax': '9999999999', 'depositDust': '0.01', 'minConfirm': 15, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}, {'network': 'XEC', 'coin': 'XEC', 'withdrawIntegerMultiple': '0.01', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': ""Please note that we support eCash address format. Please insert 'ecash:' at the start of the withdrawal address. Thank you."", 'name': 'eCash', 'resetAddressStatus': False, 'addressRegex': '^[13][a-km-zA-HJ-NP-Z1-9]{25,34}$|^(ecash:)([qpzry9x8gf2tvdw0s3jn54khce6mua7l]{42})$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '1000', 'withdrawMin': '20000', 'withdrawMax': '10000000000', 'depositDust': '0.01', 'minConfirm': 11, 'unLockConfirm': 11, 'sameAddress': False, 'estimatedArrivalTime': 60, 'busy': False, 'country': 'BINANCE_BAHRAIN_BSC'}]"
468,YGG,True,True,Yield Guild Games,0,0,0,0,0,0,0,False,True,"[{'network': 'BSC', 'coin': 'YGG', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': False, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': 'The network you have selected is BSC. Please ensure that the withdrawal address supports the Binance Smart Chain network. You will lose your assets if the chosen platform does not support retrievals.', 'name': 'BNB Smart Chain (BEP20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0.22', 'withdrawMin': '0.44', 'withdrawMax': '9999999', 'minConfirm': 15, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}, {'network': 'ETH', 'coin': 'YGG', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': '', 'name': 'Ethereum (ERC20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '8.72', 'withdrawMin': '17', 'withdrawMax': '10000000000', 'minConfirm': 12, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}]"
469,PEOPLE,True,True,ConstitutionDAO,0,0,0,0,0,0,0,False,True,"[{'network': 'BSC', 'coin': 'PEOPLE', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': False, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': 'The network you have selected is BSC. Please ensure that the withdrawal address supports the Binance Smart Chain network. You will lose your assets if the chosen platform does not support retrievals.', 'name': 'BNB Smart Chain (BEP20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '3.7', 'withdrawMin': '7.4', 'withdrawMax': '9999999', 'minConfirm': 15, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}, {'network': 'ETH', 'coin': 'PEOPLE', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': '', 'name': 'Ethereum (ERC20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '148', 'withdrawMin': '296', 'withdrawMax': '9999999', 'minConfirm': 12, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}]"
470,AXS,True,True,Axie Infinity,0,0,0,0,0,0,0,False,True,"[{'network': 'BSC', 'coin': 'AXS', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': False, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': 'The network you have selected is BSC. Please ensure that the withdrawal address supports the Binance Smart Chain network. You will lose your assets if the chosen platform does not support retrievals.', 'name': 'BNB Smart Chain (BEP20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0.0066', 'withdrawMin': '0.013', 'withdrawMax': '9999999', 'minConfirm': 15, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}, {'network': 'ETH', 'coin': 'AXS', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': 'The name of this asset is Axie Infinity. Please ensure you are depositing AXS (ERC20) tokens under the contract address ending in 7b28b.', 'specialWithdrawTips': 'The name of this asset is Axie Infinity. Please note you are withdrawing AXS (ERC20) tokens under the contract address ending in 7b28b.', 'name': 'Ethereum (ERC20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0.26', 'withdrawMin': '0.52', 'withdrawMax': '10000000000', 'minConfirm': 12, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}, {'network': 'RON', 'coin': 'AXS', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': False, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': 'If you are transferring your asset from your Ronin Wallet, please replace the address prefix from ‘0x’ to ‘ronin:’', 'specialWithdrawTips': 'If you are transferring your asset to your Ronin Wallet, please replace the address prefix from ‘ronin:’ to ‘0x’.', 'name': 'Ronin', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0.005', 'withdrawMin': '0.2', 'withdrawMax': '9999999', 'minConfirm': 12, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': ''}]"
471,ZIL,True,True,Zilliqa,0,0,0,0,0,0,0,False,True,"[{'network': 'BSC', 'coin': 'ZIL', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': False, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': 'The network you have selected is BSC. Please ensure that the withdrawal address supports the Binance Smart Chain network. You will lose your assets if the chosen platform does not support retrievals.', 'name': 'BNB Smart Chain (BEP20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '2.56', 'withdrawMin': '5.12', 'withdrawMax': '10000000000', 'minConfirm': 15, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}, {'network': 'ZIL', 'coin': 'ZIL', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'name': 'Zilliqa', 'resetAddressStatus': False, 'addressRegex': 'zil1[qpzry9x8gf2tvdw0s3jn54khce6mua7l]{38}', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0.2', 'withdrawMin': '0.4', 'withdrawMax': '10000000000', 'minConfirm': 1, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': ''}]"
472,VAI,True,True,Vai,0,0,0,0,0,0,0,False,False,"[{'network': 'BSC', 'coin': 'VAI', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': 'The network you have selected is BSC. Please ensure that the withdrawal address supports the Binance Smart Chain network. You will lose your assets if the chosen platform does not support retrievals.', 'name': 'BNB Smart Chain (BEP20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0.8', 'withdrawMin': '10', 'withdrawMax': '10000000000', 'minConfirm': 15, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}]"
473,XEM,True,True,NEM,0,0,0,0,0,0,0,False,True,"[{'network': 'XEM', 'coin': 'XEM', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': 'Please enter both Message and Address data, which are required to deposit XEM to your Binance account.', 'name': 'NEM', 'resetAddressStatus': False, 'addressRegex': '^(NA|NB|NC|ND)[a-zA-z0-9]{38}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '4', 'withdrawMin': '8', 'withdrawMax': '10000000000', 'minConfirm': 1, 'unLockConfirm': 0, 'sameAddress': True, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'BINANCE_BAHRAIN_BSC'}]"
474,CTXC,True,True,Cortex,0,0,0,0,0,0,0,False,True,"[{'network': 'CTXC', 'coin': 'CTXC', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': False, 'withdrawEnable': True, 'depositDesc': 'The network is currently experiencing issues. Your funds in transit are safe once confirmed on the blockchain and will be credited shortly after deposits have resumed.', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': 'Please confirm that your withdrawal address is the mainnet-CTXC address', 'name': 'Cortex', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0.1', 'withdrawMin': '0.2', 'withdrawMax': '10000000000', 'minConfirm': 12, 'unLockConfirm': 257, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False}, {'network': 'ETH', 'coin': 'CTXC', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': False, 'depositEnable': True, 'withdrawEnable': False, 'depositDesc': '', 'withdrawDesc': 'The wallet is currently undergoing maintenance. Withdrawals for this asset will be resumed shortly.', 'specialTips': 'Please note that we support only withdrawals of the Mainnet CTXC tokens. We support deposits for both Mainnet and ERC20 CTXC tokens. We will automatically convert any ERC20 CTXC tokens deposited to this address to the Mainnet tokens.', 'name': 'Ethereum (ERC20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '28', 'withdrawMin': '56', 'withdrawMax': '9999999999.99999999', 'minConfirm': 12, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}]"
475,KEYFI,True,True,KeyFi,0,0,0,0,0,0,0,False,False,"[{'network': 'ETH', 'coin': 'KEYFI', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': '', 'name': 'Ethereum (ERC20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '17', 'withdrawMin': '34', 'withdrawMax': '9999999', 'minConfirm': 12, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}]"
476,XTZUP,False,False,XTZUP,0,0,0,0,0,0,0,False,False,"[{'network': 'ETF', 'coin': 'XTZUP', 'withdrawIntegerMultiple': '0', 'isDefault': True, 'depositEnable': False, 'withdrawEnable': False, 'depositDesc': 'Sorry, we do not support deposits for this asset.', 'withdrawDesc': 'Not support withdrawal', 'specialTips': '', 'specialWithdrawTips': '', 'name': 'ETF', 'resetAddressStatus': False, 'addressRegex': '', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0', 'withdrawMin': '0', 'withdrawMax': '9999999999.99999999', 'minConfirm': 0, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False}]"
477,BIDR,True,True,BIDR,0,0,0,0,0,0,0,False,False,"[{'network': 'BSC', 'coin': 'BIDR', 'withdrawIntegerMultiple': '0.01', 'isDefault': False, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': 'The network you have selected is BSC. Please ensure that the withdrawal address supports the Binance Smart Chain network. You will lose your assets if the chosen platform does not support retrievals.', 'name': 'BNB Smart Chain (BEP20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '1203', 'withdrawMin': '2406', 'withdrawMax': '900000000000', 'minConfirm': 15, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}, {'network': 'BNB', 'coin': 'BIDR', 'withdrawIntegerMultiple': '0.01', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': 'Both a MEMO and an Address are required to successfully deposit your BIDR BEP2 tokens to Binance.', 'name': 'BNB Beacon Chain (BEP2)', 'resetAddressStatus': False, 'addressRegex': '^(bnb1)[0-9a-z]{38}$', 'addressRule': '', 'memoRegex': '^[0-9A-Za-z\\-_]{1,120}$', 'withdrawFee': '2005', 'withdrawMin': '4010', 'withdrawMax': '9900000000', 'minConfirm': 1, 'unLockConfirm': 0, 'sameAddress': True, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}]"
478,BCHSV,False,False,Bitcoin Cash SV,0,0,0,0,0,0,0,False,False,"[{'network': 'BCHSV', 'coin': 'BCHSV', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': False, 'withdrawEnable': False, 'depositDesc': 'Sorry, but this asset has been delisted. We cannot process deposits for this asset.', 'withdrawDesc': 'We have disabled withdrawals as our system is currently undergoing a network update.', 'specialTips': '', 'name': 'Bitcoin Cash SV', 'resetAddressStatus': False, 'addressRegex': '^[13][a-km-zA-HJ-NP-Z1-9]{25,34}$|^[0-9A-Za-z]{42,42}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0.01', 'withdrawMin': '0.02', 'withdrawMax': '10000000000', 'minConfirm': 100, 'unLockConfirm': 150, 'sameAddress': False, 'estimatedArrivalTime': 20, 'busy': False}]"
479,AAVEUP,False,False,AAVEUP,0,0,0,0,0,0,0,False,False,"[{'network': 'ETF', 'coin': 'AAVEUP', 'withdrawIntegerMultiple': '0', 'isDefault': True, 'depositEnable': False, 'withdrawEnable': False, 'depositDesc': 'Not support deposit', 'withdrawDesc': 'Not support withdrawal', 'specialTips': '', 'name': 'ETF', 'resetAddressStatus': False, 'addressRegex': '', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0', 'withdrawMin': '0', 'withdrawMax': '9999999999.99999999', 'minConfirm': 0, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False}]"
480,SUSHIDOWN,False,False,SUSHIDOWN,0,0,0,0,0,0,0,False,False,"[{'network': 'ETF', 'coin': 'SUSHIDOWN', 'withdrawIntegerMultiple': '0', 'isDefault': True, 'depositEnable': False, 'withdrawEnable': False, 'depositDesc': 'Not support deposit', 'withdrawDesc': 'Not support withdrawal', 'specialTips': '', 'name': 'ETF', 'resetAddressStatus': False, 'addressRegex': '', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0', 'withdrawMin': '0', 'withdrawMax': '9999999999.99999999', 'minConfirm': 0, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False}]"
481,COMP,True,True,Compound,0,0,0,0,0,0,0,False,True,"[{'network': 'BSC', 'coin': 'COMP', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': False, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': 'The network you have selected is BSC. Please ensure that the withdrawal address supports the Binance Smart Chain network. You will lose your assets if the chosen platform does not support retrievals.', 'name': 'BNB Smart Chain (BEP20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0.0015', 'withdrawMin': '0.003', 'withdrawMax': '10000000000', 'minConfirm': 15, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}, {'network': 'BNB', 'coin': 'COMP', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': False, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': 'Both a MEMO and an Address are required to successfully deposit your BEP2 tokens to Binance.', 'name': 'BNB Beacon Chain (BEP2)', 'resetAddressStatus': False, 'addressRegex': '^(bnb1)[0-9a-z]{38}$', 'addressRule': '', 'memoRegex': '^[0-9A-Za-z\\-_]{1,120}$', 'withdrawFee': '0.0025', 'withdrawMin': '0.005', 'withdrawMax': '9999999999.99999999', 'minConfirm': 1, 'unLockConfirm': 0, 'sameAddress': True, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}, {'network': 'ETH', 'coin': 'COMP', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'name': 'Ethereum (ERC20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '0.06', 'withdrawMin': '0.12', 'withdrawMax': '9999999999.99999999', 'minConfirm': 12, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}]"
482,ETHBNT,False,True,BNT Smart Token Relay,0,0,0,0,0,0,0,False,False,"[{'network': 'ETH', 'coin': 'ETHBNT', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': False, 'withdrawEnable': True, 'depositDesc': 'The wallet is currently undergoing maintenance. Your funds in transit are safe once confirmed on the blockchain and will be credited shortly after deposits have resumed.', 'withdrawDesc': '', 'specialTips': '', 'name': 'Ethereum (ERC20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '5', 'withdrawMin': '5', 'withdrawMax': '9999999999.99999999', 'minConfirm': 12, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}]"
483,OMOLD,False,False,Old MANTRA DAO,0,0,0,0,0,0,0,False,False,"[{'network': 'ETH', 'coin': 'OMOLD', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': False, 'withdrawEnable': False, 'depositDesc': 'The wallet is currently undergoing maintenance. Your funds in transit are safe once confirmed on the blockchain and will be credited shortly after deposits have resumed.', 'withdrawDesc': 'The wallet is currently undergoing maintenance. Withdrawals for this asset will be resumed shortly.', 'specialTips': '', 'specialWithdrawTips': '', 'name': 'Ethereum (ERC20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '41', 'withdrawMin': '82', 'withdrawMax': '9900000000', 'minConfirm': 12, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}]"
484,OOKI,True,True,OokiDAO,0,0,0,0,0,0,0,False,True,"[{'network': 'ETH', 'coin': 'OOKI', 'withdrawIntegerMultiple': '0', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': '', 'name': 'Ethereum (ERC20)', 'resetAddressStatus': False, 'addressRegex': '^(0x)[0-9A-Fa-f]{40}$', 'addressRule': '', 'memoRegex': '', 'withdrawFee': '632', 'withdrawMin': '1264', 'withdrawMax': '10000000000', 'minConfirm': 12, 'unLockConfirm': 0, 'sameAddress': False, 'estimatedArrivalTime': 5, 'busy': False, 'country': 'AE,BINANCE_BAHRAIN_BSC'}]"
485,RUNE,True,True,THORChain,0,0,0,0,0,0,0,False,True,"[{'network': 'RUNE', 'coin': 'RUNE', 'withdrawIntegerMultiple': '0.00000001', 'isDefault': True, 'depositEnable': True, 'withdrawEnable': True, 'depositDesc': '', 'withdrawDesc': '', 'specialTips': '', 'specialWithdrawTips': '', 'name': 'THORChain', 'resetAddressStatus': False, 'addressRegex': '^(thor1)[0-9a-z]{38}$', 'addressRule': '', 'memoRegex': '^[0-9A-Za-z\\-_]{1,120}$', 'withdrawFee': '0.025', 'withdrawMin': '0.5', 'withdrawMax': '9999999', 'minConfirm': 4, 'unLockConfirm': 0, 'sameAddress': True, 'estimatedArrivalTime': 10, 'busy': False}]"
